date,home_team,away_team,team,scorer,minute,own_goal,penalty,home_id,away_id,team_id,player_slug,match_id,player_id
2016-11-11,England,Scotland,England,Adam Lallana,50.0,false,false,england,scotland,england,adam-lallana,20161111-england-scotland,england/adam-lallana
2016-11-11,England,Scotland,England,Gary Cahill,61.0,false,false,england,scotland,england,gary-cahill,20161111-england-scotland,england/gary-cahill
2016-11-11,France,Sweden,France,Paul Pogba,58.0,false,false,france,sweden,france,paul-pogba,20161111-france-sweden,france/paul-pogba
2016-11-11,France,Sweden,France,Dimitri Payet,65.0,false,false,france,sweden,france,dimitri-payet,20161111-france-sweden,france/dimitri-payet
2016-11-11,San Marino,Germany,Germany,Sami Khedira,7.0,false,false,san-marino,germany,germany,sami-khedira,20161111-san-marino-germany,germany/sami-khedira
2016-11-11,San Marino,Germany,Germany,Serge Gnabry,9.0,false,false,san-marino,germany,germany,serge-gnabry,20161111-san-marino-germany,germany/serge-gnabry
2016-11-11,San Marino,Germany,Germany,Jonas Hector,32.0,false,false,san-marino,germany,germany,jonas-hector,20161111-san-marino-germany,germany/jonas-hector
2016-11-11,San Marino,Germany,Germany,Serge Gnabry,58.0,false,false,san-marino,germany,germany,serge-gnabry,20161111-san-marino-germany,germany/serge-gnabry
2016-11-11,San Marino,Germany,Germany,Jonas Hector,65.0,false,false,san-marino,germany,germany,jonas-hector,20161111-san-marino-germany,germany/jonas-hector
2016-11-11,San Marino,Germany,Germany,Serge Gnabry,76.0,false,false,san-marino,germany,germany,serge-gnabry,20161111-san-marino-germany,germany/serge-gnabry
2016-11-11,San Marino,Germany,Germany,Mattia Stefanelli,82.0,true,false,san-marino,germany,germany,mattia-stefanelli,20161111-san-marino-germany,germany/mattia-stefanelli
2016-11-11,San Marino,Germany,Germany,Kevin Volland,85.0,false,false,san-marino,germany,germany,kevin-volland,20161111-san-marino-germany,germany/kevin-volland
2016-11-12,Liechtenstein,Italy,Italy,Andrea Belotti,11.0,false,false,liechtenstein,italy,italy,andrea-belotti,20161112-liechtenstein-italy,italy/andrea-belotti
2016-11-12,Liechtenstein,Italy,Italy,Ciro Immobile,12.0,false,false,liechtenstein,italy,italy,ciro-immobile,20161112-liechtenstein-italy,italy/ciro-immobile
2016-11-12,Liechtenstein,Italy,Italy,Antonio Candreva,32.0,false,false,liechtenstein,italy,italy,antonio-candreva,20161112-liechtenstein-italy,italy/antonio-candreva
2016-11-12,Liechtenstein,Italy,Italy,Andrea Belotti,44.0,false,false,liechtenstein,italy,italy,andrea-belotti,20161112-liechtenstein-italy,italy/andrea-belotti
2016-11-12,Spain,North Macedonia,Spain,Darko Velkovski,34.0,true,false,spain,north-macedonia,spain,darko-velkovski,20161112-spain-north-macedonia,spain/darko-velkovski
2016-11-12,Spain,North Macedonia,Spain,Vitolo,63.0,false,false,spain,north-macedonia,spain,vitolo,20161112-spain-north-macedonia,spain/vitolo
2016-11-12,Spain,North Macedonia,Spain,Nacho Monreal,84.0,false,false,spain,north-macedonia,spain,nacho-monreal,20161112-spain-north-macedonia,spain/nacho-monreal
2016-11-12,Spain,North Macedonia,Spain,Aritz Aduriz,85.0,false,false,spain,north-macedonia,spain,aritz-aduriz,20161112-spain-north-macedonia,spain/aritz-aduriz
2016-11-13,Luxembourg,Netherlands,Netherlands,Arjen Robben,36.0,false,false,luxembourg,netherlands,netherlands,arjen-robben,20161113-luxembourg-netherlands,netherlands/arjen-robben
2016-11-13,Luxembourg,Netherlands,Netherlands,Memphis Depay,58.0,false,false,luxembourg,netherlands,netherlands,memphis-depay,20161113-luxembourg-netherlands,netherlands/memphis-depay
2016-11-13,Luxembourg,Netherlands,Netherlands,Memphis Depay,84.0,false,false,luxembourg,netherlands,netherlands,memphis-depay,20161113-luxembourg-netherlands,netherlands/memphis-depay
2016-11-15,Argentina,Colombia,Argentina,Lionel Messi,10.0,false,false,argentina,colombia,argentina,lionel-messi,20161115-argentina-colombia,argentina/lionel-messi
2016-11-15,Argentina,Colombia,Argentina,Lucas Pratto,22.0,false,false,argentina,colombia,argentina,lucas-pratto,20161115-argentina-colombia,argentina/lucas-pratto
2016-11-15,Argentina,Colombia,Argentina,Ángel Di María,84.0,false,false,argentina,colombia,argentina,angel-di-maria,20161115-argentina-colombia,argentina/angel-di-maria
2016-11-15,Peru,Brazil,Brazil,Gabriel Jesus,57.0,false,false,peru,brazil,brazil,gabriel-jesus,20161115-peru-brazil,brazil/gabriel-jesus
2016-11-15,Peru,Brazil,Brazil,Renato Augusto,78.0,false,false,peru,brazil,brazil,renato-augusto,20161115-peru-brazil,brazil/renato-augusto
2017-03-23,Argentina,Chile,Argentina,Lionel Messi,15.0,false,true,argentina,chile,argentina,lionel-messi,20170323-argentina-chile,argentina/lionel-messi
2017-03-23,Uruguay,Brazil,Brazil,Paulinho,18.0,false,false,uruguay,brazil,brazil,paulinho,20170323-uruguay-brazil,brazil/paulinho
2017-03-23,Uruguay,Brazil,Brazil,Paulinho,51.0,false,false,uruguay,brazil,brazil,paulinho,20170323-uruguay-brazil,brazil/paulinho
2017-03-23,Uruguay,Brazil,Brazil,Neymar,74.0,false,false,uruguay,brazil,brazil,neymar,20170323-uruguay-brazil,brazil/neymar
2017-03-23,Uruguay,Brazil,Brazil,Paulinho,90.0,false,false,uruguay,brazil,brazil,paulinho,20170323-uruguay-brazil,brazil/paulinho
2017-03-24,Italy,Albania,Italy,Daniele De Rossi,12.0,false,true,italy,albania,italy,daniele-de-rossi,20170324-italy-albania,italy/daniele-de-rossi
2017-03-24,Italy,Albania,Italy,Ciro Immobile,71.0,false,false,italy,albania,italy,ciro-immobile,20170324-italy-albania,italy/ciro-immobile
2017-03-24,Spain,Israel,Spain,David Silva,13.0,false,false,spain,israel,spain,david-silva,20170324-spain-israel,spain/david-silva
2017-03-24,Spain,Israel,Spain,Vitolo,45.0,false,false,spain,israel,spain,vitolo,20170324-spain-israel,spain/vitolo
2017-03-24,Spain,Israel,Spain,Diego Costa,51.0,false,false,spain,israel,spain,diego-costa,20170324-spain-israel,spain/diego-costa
2017-03-24,Spain,Israel,Spain,Isco,88.0,false,false,spain,israel,spain,isco,20170324-spain-israel,spain/isco
2017-03-25,Luxembourg,France,France,Olivier Giroud,28.0,false,false,luxembourg,france,france,olivier-giroud,20170325-luxembourg-france,france/olivier-giroud
2017-03-25,Luxembourg,France,France,Antoine Griezmann,37.0,false,true,luxembourg,france,france,antoine-griezmann,20170325-luxembourg-france,france/antoine-griezmann
2017-03-25,Luxembourg,France,France,Olivier Giroud,77.0,false,false,luxembourg,france,france,olivier-giroud,20170325-luxembourg-france,france/olivier-giroud
2017-03-26,Azerbaijan,Germany,Germany,André Schürrle,19.0,false,false,azerbaijan,germany,germany,andre-schurrle,20170326-azerbaijan-germany,germany/andre-schurrle
2017-03-26,Azerbaijan,Germany,Germany,Thomas Müller,36.0,false,false,azerbaijan,germany,germany,thomas-muller,20170326-azerbaijan-germany,germany/thomas-muller
2017-03-26,Azerbaijan,Germany,Germany,Mario Gómez,45.0,false,false,azerbaijan,germany,germany,mario-gomez,20170326-azerbaijan-germany,germany/mario-gomez
2017-03-26,Azerbaijan,Germany,Germany,André Schürrle,81.0,false,false,azerbaijan,germany,germany,andre-schurrle,20170326-azerbaijan-germany,germany/andre-schurrle
2017-03-26,England,Lithuania,England,Jermain Defoe,22.0,false,false,england,lithuania,england,jermain-defoe,20170326-england-lithuania,england/jermain-defoe
2017-03-26,England,Lithuania,England,Jamie Vardy,66.0,false,false,england,lithuania,england,jamie-vardy,20170326-england-lithuania,england/jamie-vardy
2017-03-28,Brazil,Paraguay,Brazil,Philippe Coutinho,34.0,false,false,brazil,paraguay,brazil,philippe-coutinho,20170328-brazil-paraguay,brazil/philippe-coutinho
2017-03-28,Brazil,Paraguay,Brazil,Neymar,63.0,false,false,brazil,paraguay,brazil,neymar,20170328-brazil-paraguay,brazil/neymar
2017-03-28,Brazil,Paraguay,Brazil,Marcelo,85.0,false,false,brazil,paraguay,brazil,marcelo,20170328-brazil-paraguay,brazil/marcelo
2017-06-09,Netherlands,Luxembourg,Netherlands,Arjen Robben,21.0,false,false,netherlands,luxembourg,netherlands,arjen-robben,20170609-netherlands-luxembourg,netherlands/arjen-robben
2017-06-09,Netherlands,Luxembourg,Netherlands,Wesley Sneijder,34.0,false,false,netherlands,luxembourg,netherlands,wesley-sneijder,20170609-netherlands-luxembourg,netherlands/wesley-sneijder
2017-06-09,Netherlands,Luxembourg,Netherlands,Georginio Wijnaldum,62.0,false,false,netherlands,luxembourg,netherlands,georginio-wijnaldum,20170609-netherlands-luxembourg,netherlands/georginio-wijnaldum
2017-06-09,Netherlands,Luxembourg,Netherlands,Quincy Promes,70.0,false,false,netherlands,luxembourg,netherlands,quincy-promes,20170609-netherlands-luxembourg,netherlands/quincy-promes
2017-06-09,Netherlands,Luxembourg,Netherlands,Vincent Janssen,84.0,false,true,netherlands,luxembourg,netherlands,vincent-janssen,20170609-netherlands-luxembourg,netherlands/vincent-janssen
2017-06-09,Sweden,France,France,Olivier Giroud,37.0,false,false,sweden,france,france,olivier-giroud,20170609-sweden-france,france/olivier-giroud
2017-06-10,Germany,San Marino,Germany,Julian Draxler,11.0,false,false,germany,san-marino,germany,julian-draxler,20170610-germany-san-marino,germany/julian-draxler
2017-06-10,Germany,San Marino,Germany,Sandro Wagner,16.0,false,false,germany,san-marino,germany,sandro-wagner,20170610-germany-san-marino,germany/sandro-wagner
2017-06-10,Germany,San Marino,Germany,Sandro Wagner,29.0,false,false,germany,san-marino,germany,sandro-wagner,20170610-germany-san-marino,germany/sandro-wagner
2017-06-10,Germany,San Marino,Germany,Amin Younes,38.0,false,false,germany,san-marino,germany,amin-younes,20170610-germany-san-marino,germany/amin-younes
2017-06-10,Germany,San Marino,Germany,Shkodran Mustafi,47.0,false,false,germany,san-marino,germany,shkodran-mustafi,20170610-germany-san-marino,germany/shkodran-mustafi
2017-06-10,Germany,San Marino,Germany,Julian Brandt,72.0,false,false,germany,san-marino,germany,julian-brandt,20170610-germany-san-marino,germany/julian-brandt
2017-06-10,Germany,San Marino,Germany,Sandro Wagner,85.0,false,false,germany,san-marino,germany,sandro-wagner,20170610-germany-san-marino,germany/sandro-wagner
2017-06-10,Scotland,England,England,Alex Oxlade-Chamberlain,70.0,false,false,scotland,england,england,alex-oxlade-chamberlain,20170610-scotland-england,england/alex-oxlade-chamberlain
2017-06-10,Scotland,England,England,Harry Kane,90.0,false,false,scotland,england,england,harry-kane,20170610-scotland-england,england/harry-kane
2017-06-11,Italy,Liechtenstein,Italy,Lorenzo Insigne,35.0,false,false,italy,liechtenstein,italy,lorenzo-insigne,20170611-italy-liechtenstein,italy/lorenzo-insigne
2017-06-11,Italy,Liechtenstein,Italy,Andrea Belotti,52.0,false,false,italy,liechtenstein,italy,andrea-belotti,20170611-italy-liechtenstein,italy/andrea-belotti
2017-06-11,Italy,Liechtenstein,Italy,Éder,75.0,false,false,italy,liechtenstein,italy,eder,20170611-italy-liechtenstein,italy/eder
2017-06-11,Italy,Liechtenstein,Italy,Federico Bernardeschi,83.0,false,false,italy,liechtenstein,italy,federico-bernardeschi,20170611-italy-liechtenstein,italy/federico-bernardeschi
2017-06-11,Italy,Liechtenstein,Italy,Manolo Gabbiadini,90.0,false,false,italy,liechtenstein,italy,manolo-gabbiadini,20170611-italy-liechtenstein,italy/manolo-gabbiadini
2017-06-11,North Macedonia,Spain,Spain,David Silva,15.0,false,false,north-macedonia,spain,spain,david-silva,20170611-north-macedonia-spain,spain/david-silva
2017-06-11,North Macedonia,Spain,Spain,Diego Costa,27.0,false,false,north-macedonia,spain,spain,diego-costa,20170611-north-macedonia-spain,spain/diego-costa
2017-06-19,Australia,Germany,Germany,Lars Stindl,5.0,false,false,australia,germany,germany,lars-stindl,20170619-australia-germany,germany/lars-stindl
2017-06-19,Australia,Germany,Germany,Julian Draxler,44.0,false,true,australia,germany,germany,julian-draxler,20170619-australia-germany,germany/julian-draxler
2017-06-19,Australia,Germany,Germany,Leon Goretzka,48.0,false,false,australia,germany,germany,leon-goretzka,20170619-australia-germany,germany/leon-goretzka
2017-06-22,Germany,Chile,Germany,Lars Stindl,41.0,false,false,germany,chile,germany,lars-stindl,20170622-germany-chile,germany/lars-stindl
2017-06-25,Germany,Cameroon,Germany,Kerem Demirbay,48.0,false,false,germany,cameroon,germany,kerem-demirbay,20170625-germany-cameroon,germany/kerem-demirbay
2017-06-25,Germany,Cameroon,Germany,Timo Werner,66.0,false,false,germany,cameroon,germany,timo-werner,20170625-germany-cameroon,germany/timo-werner
2017-06-25,Germany,Cameroon,Germany,Timo Werner,81.0,false,false,germany,cameroon,germany,timo-werner,20170625-germany-cameroon,germany/timo-werner
2017-06-29,Germany,Mexico,Germany,Leon Goretzka,6.0,false,false,germany,mexico,germany,leon-goretzka,20170629-germany-mexico,germany/leon-goretzka
2017-06-29,Germany,Mexico,Germany,Leon Goretzka,8.0,false,false,germany,mexico,germany,leon-goretzka,20170629-germany-mexico,germany/leon-goretzka
2017-06-29,Germany,Mexico,Germany,Timo Werner,59.0,false,false,germany,mexico,germany,timo-werner,20170629-germany-mexico,germany/timo-werner
2017-06-29,Germany,Mexico,Germany,Amin Younes,90.0,false,false,germany,mexico,germany,amin-younes,20170629-germany-mexico,germany/amin-younes
2017-07-02,Chile,Germany,Germany,Lars Stindl,20.0,false,false,chile,germany,germany,lars-stindl,20170702-chile-germany,germany/lars-stindl
2017-08-31,Brazil,Ecuador,Brazil,Paulinho,69.0,false,false,brazil,ecuador,brazil,paulinho,20170831-brazil-ecuador,brazil/paulinho
2017-08-31,Brazil,Ecuador,Brazil,Philippe Coutinho,76.0,false,false,brazil,ecuador,brazil,philippe-coutinho,20170831-brazil-ecuador,brazil/philippe-coutinho
2017-08-31,France,Netherlands,France,Antoine Griezmann,14.0,false,false,france,netherlands,france,antoine-griezmann,20170831-france-netherlands,france/antoine-griezmann
2017-08-31,France,Netherlands,France,Thomas Lemar,73.0,false,false,france,netherlands,france,thomas-lemar,20170831-france-netherlands,france/thomas-lemar
2017-08-31,France,Netherlands,France,Thomas Lemar,88.0,false,false,france,netherlands,france,thomas-lemar,20170831-france-netherlands,france/thomas-lemar
2017-08-31,France,Netherlands,France,Kylian Mbappé,90.0,false,false,france,netherlands,france,kylian-mbappe,20170831-france-netherlands,france/kylian-mbappe
2017-09-01,Czech Republic,Germany,Germany,Timo Werner,4.0,false,false,czech-republic,germany,germany,timo-werner,20170901-czech-republic-germany,germany/timo-werner
2017-09-01,Czech Republic,Germany,Germany,Mats Hummels,88.0,false,false,czech-republic,germany,germany,mats-hummels,20170901-czech-republic-germany,germany/mats-hummels
2017-09-01,Malta,England,England,Harry Kane,53.0,false,false,malta,england,england,harry-kane,20170901-malta-england,england/harry-kane
2017-09-01,Malta,England,England,Ryan Bertrand,86.0,false,false,malta,england,england,ryan-bertrand,20170901-malta-england,england/ryan-bertrand
2017-09-01,Malta,England,England,Harry Kane,90.0,false,false,malta,england,england,harry-kane,20170901-malta-england,england/harry-kane
2017-09-01,Malta,England,England,Danny Welbeck,90.0,false,false,malta,england,england,danny-welbeck,20170901-malta-england,england/danny-welbeck
2017-09-02,Spain,Italy,Spain,Isco,14.0,false,false,spain,italy,spain,isco,20170902-spain-italy,spain/isco
2017-09-02,Spain,Italy,Spain,Isco,40.0,false,false,spain,italy,spain,isco,20170902-spain-italy,spain/isco
2017-09-02,Spain,Italy,Spain,Álvaro Morata,77.0,false,false,spain,italy,spain,alvaro-morata,20170902-spain-italy,spain/alvaro-morata
2017-09-03,Netherlands,Bulgaria,Netherlands,Davy Pröpper,7.0,false,false,netherlands,bulgaria,netherlands,davy-propper,20170903-netherlands-bulgaria,netherlands/davy-propper
2017-09-03,Netherlands,Bulgaria,Netherlands,Arjen Robben,67.0,false,false,netherlands,bulgaria,netherlands,arjen-robben,20170903-netherlands-bulgaria,netherlands/arjen-robben
2017-09-03,Netherlands,Bulgaria,Netherlands,Davy Pröpper,80.0,false,false,netherlands,bulgaria,netherlands,davy-propper,20170903-netherlands-bulgaria,netherlands/davy-propper
2017-09-04,England,Slovakia,England,Eric Dier,37.0,false,false,england,slovakia,england,eric-dier,20170904-england-slovakia,england/eric-dier
2017-09-04,England,Slovakia,England,Marcus Rashford,59.0,false,false,england,slovakia,england,marcus-rashford,20170904-england-slovakia,england/marcus-rashford
2017-09-04,Germany,Norway,Germany,Mesut Özil,10.0,false,false,germany,norway,germany,mesut-ozil,20170904-germany-norway,germany/mesut-ozil
2017-09-04,Germany,Norway,Germany,Julian Draxler,17.0,false,false,germany,norway,germany,julian-draxler,20170904-germany-norway,germany/julian-draxler
2017-09-04,Germany,Norway,Germany,Timo Werner,21.0,false,false,germany,norway,germany,timo-werner,20170904-germany-norway,germany/timo-werner
2017-09-04,Germany,Norway,Germany,Timo Werner,40.0,false,false,germany,norway,germany,timo-werner,20170904-germany-norway,germany/timo-werner
2017-09-04,Germany,Norway,Germany,Leon Goretzka,50.0,false,false,germany,norway,germany,leon-goretzka,20170904-germany-norway,germany/leon-goretzka
2017-09-04,Germany,Norway,Germany,Mario Gómez,79.0,false,false,germany,norway,germany,mario-gomez,20170904-germany-norway,germany/mario-gomez
2017-09-05,Argentina,Venezuela,Argentina,Rolf Feltscher,54.0,true,false,argentina,venezuela,argentina,rolf-feltscher,20170905-argentina-venezuela,argentina/rolf-feltscher
2017-09-05,Colombia,Brazil,Brazil,Willian,45.0,false,false,colombia,brazil,brazil,willian,20170905-colombia-brazil,brazil/willian
2017-09-05,Italy,Israel,Italy,Ciro Immobile,53.0,false,false,italy,israel,italy,ciro-immobile,20170905-italy-israel,italy/ciro-immobile
2017-09-05,Liechtenstein,Spain,Spain,Sergio Ramos,3.0,false,false,liechtenstein,spain,spain,sergio-ramos,20170905-liechtenstein-spain,spain/sergio-ramos
2017-09-05,Liechtenstein,Spain,Spain,Álvaro Morata,15.0,false,false,liechtenstein,spain,spain,alvaro-morata,20170905-liechtenstein-spain,spain/alvaro-morata
2017-09-05,Liechtenstein,Spain,Spain,Isco,16.0,false,false,liechtenstein,spain,spain,isco,20170905-liechtenstein-spain,spain/isco
2017-09-05,Liechtenstein,Spain,Spain,David Silva,39.0,false,false,liechtenstein,spain,spain,david-silva,20170905-liechtenstein-spain,spain/david-silva
2017-09-05,Liechtenstein,Spain,Spain,Iago Aspas,51.0,false,false,liechtenstein,spain,spain,iago-aspas,20170905-liechtenstein-spain,spain/iago-aspas
2017-09-05,Liechtenstein,Spain,Spain,Álvaro Morata,54.0,false,false,liechtenstein,spain,spain,alvaro-morata,20170905-liechtenstein-spain,spain/alvaro-morata
2017-09-05,Liechtenstein,Spain,Spain,Iago Aspas,63.0,false,false,liechtenstein,spain,spain,iago-aspas,20170905-liechtenstein-spain,spain/iago-aspas
2017-09-05,Liechtenstein,Spain,Spain,Maximilian Göppel,89.0,true,false,liechtenstein,spain,spain,maximilian-goppel,20170905-liechtenstein-spain,spain/maximilian-goppel
2017-10-05,England,Slovenia,England,Harry Kane,90.0,false,false,england,slovenia,england,harry-kane,20171005-england-slovenia,england/harry-kane
2017-10-05,Northern Ireland,Germany,Germany,Sebastian Rudy,2.0,false,false,northern-ireland,germany,germany,sebastian-rudy,20171005-northern-ireland-germany,germany/sebastian-rudy
2017-10-05,Northern Ireland,Germany,Germany,Sandro Wagner,21.0,false,false,northern-ireland,germany,germany,sandro-wagner,20171005-northern-ireland-germany,germany/sandro-wagner
2017-10-05,Northern Ireland,Germany,Germany,Joshua Kimmich,86.0,false,false,northern-ireland,germany,germany,joshua-kimmich,20171005-northern-ireland-germany,germany/joshua-kimmich
2017-10-06,Italy,North Macedonia,Italy,Giorgio Chiellini,40.0,false,false,italy,north-macedonia,italy,giorgio-chiellini,20171006-italy-north-macedonia,italy/giorgio-chiellini
2017-10-06,Spain,Albania,Spain,Rodrigo,16.0,false,false,spain,albania,spain,rodrigo,20171006-spain-albania,spain/rodrigo
2017-10-06,Spain,Albania,Spain,Isco,24.0,false,false,spain,albania,spain,isco,20171006-spain-albania,spain/isco
2017-10-06,Spain,Albania,Spain,Thiago Alcântara,27.0,false,false,spain,albania,spain,thiago-alcantara,20171006-spain-albania,spain/thiago-alcantara
2017-10-07,Belarus,Netherlands,Netherlands,Davy Pröpper,25.0,false,false,belarus,netherlands,netherlands,davy-propper,20171007-belarus-netherlands,netherlands/davy-propper
2017-10-07,Belarus,Netherlands,Netherlands,Arjen Robben,84.0,false,true,belarus,netherlands,netherlands,arjen-robben,20171007-belarus-netherlands,netherlands/arjen-robben
2017-10-07,Belarus,Netherlands,Netherlands,Memphis Depay,90.0,false,false,belarus,netherlands,netherlands,memphis-depay,20171007-belarus-netherlands,netherlands/memphis-depay
2017-10-07,Bulgaria,France,France,Blaise Matuidi,3.0,false,false,bulgaria,france,france,blaise-matuidi,20171007-bulgaria-france,france/blaise-matuidi
2017-10-08,Germany,Azerbaijan,Germany,Leon Goretzka,8.0,false,false,germany,azerbaijan,germany,leon-goretzka,20171008-germany-azerbaijan,germany/leon-goretzka
2017-10-08,Germany,Azerbaijan,Germany,Sandro Wagner,54.0,false,false,germany,azerbaijan,germany,sandro-wagner,20171008-germany-azerbaijan,germany/sandro-wagner
2017-10-08,Germany,Azerbaijan,Germany,Antonio Rüdiger,64.0,false,false,germany,azerbaijan,germany,antonio-rudiger,20171008-germany-azerbaijan,germany/antonio-rudiger
2017-10-08,Germany,Azerbaijan,Germany,Leon Goretzka,66.0,false,false,germany,azerbaijan,germany,leon-goretzka,20171008-germany-azerbaijan,germany/leon-goretzka
2017-10-08,Germany,Azerbaijan,Germany,Emre Can,81.0,false,false,germany,azerbaijan,germany,emre-can,20171008-germany-azerbaijan,germany/emre-can
2017-10-08,Lithuania,England,England,Harry Kane,27.0,false,true,lithuania,england,england,harry-kane,20171008-lithuania-england,england/harry-kane
2017-10-09,Albania,Italy,Italy,Antonio Candreva,73.0,false,false,albania,italy,italy,antonio-candreva,20171009-albania-italy,italy/antonio-candreva
2017-10-09,Israel,Spain,Spain,Asier Illarramendi,76.0,false,false,israel,spain,spain,asier-illarramendi,20171009-israel-spain,spain/asier-illarramendi
2017-10-10,Brazil,Chile,Brazil,Paulinho,55.0,false,false,brazil,chile,brazil,paulinho,20171010-brazil-chile,brazil/paulinho
2017-10-10,Brazil,Chile,Brazil,Gabriel Jesus,57.0,false,false,brazil,chile,brazil,gabriel-jesus,20171010-brazil-chile,brazil/gabriel-jesus
2017-10-10,Brazil,Chile,Brazil,Gabriel Jesus,90.0,false,false,brazil,chile,brazil,gabriel-jesus,20171010-brazil-chile,brazil/gabriel-jesus
2017-10-10,Ecuador,Argentina,Argentina,Lionel Messi,11.0,false,false,ecuador,argentina,argentina,lionel-messi,20171010-ecuador-argentina,argentina/lionel-messi
2017-10-10,Ecuador,Argentina,Argentina,Lionel Messi,19.0,false,false,ecuador,argentina,argentina,lionel-messi,20171010-ecuador-argentina,argentina/lionel-messi
2017-10-10,Ecuador,Argentina,Argentina,Lionel Messi,62.0,false,false,ecuador,argentina,argentina,lionel-messi,20171010-ecuador-argentina,argentina/lionel-messi
2017-10-10,France,Belarus,France,Antoine Griezmann,27.0,false,false,france,belarus,france,antoine-griezmann,20171010-france-belarus,france/antoine-griezmann
2017-10-10,France,Belarus,France,Olivier Giroud,33.0,false,false,france,belarus,france,olivier-giroud,20171010-france-belarus,france/olivier-giroud
2017-10-10,Netherlands,Sweden,Netherlands,Arjen Robben,16.0,false,false,netherlands,sweden,netherlands,arjen-robben,20171010-netherlands-sweden,netherlands/arjen-robben
2017-10-10,Netherlands,Sweden,Netherlands,Arjen Robben,40.0,false,false,netherlands,sweden,netherlands,arjen-robben,20171010-netherlands-sweden,netherlands/arjen-robben
2018-06-15,Portugal,Spain,Spain,Diego Costa,24.0,false,false,portugal,spain,spain,diego-costa,20180615-portugal-spain,spain/diego-costa
2018-06-15,Portugal,Spain,Spain,Diego Costa,55.0,false,false,portugal,spain,spain,diego-costa,20180615-portugal-spain,spain/diego-costa
2018-06-15,Portugal,Spain,Spain,Nacho,58.0,false,false,portugal,spain,spain,nacho,20180615-portugal-spain,spain/nacho
2018-06-16,Argentina,Iceland,Argentina,Sergio Agüero,19.0,false,false,argentina,iceland,argentina,sergio-aguero,20180616-argentina-iceland,argentina/sergio-aguero
2018-06-16,France,Australia,France,Antoine Griezmann,58.0,false,true,france,australia,france,antoine-griezmann,20180616-france-australia,france/antoine-griezmann
2018-06-16,France,Australia,France,Aziz Behich,81.0,true,false,france,australia,france,aziz-behich,20180616-france-australia,france/aziz-behich
2018-06-17,Brazil,Switzerland,Brazil,Philippe Coutinho,20.0,false,false,brazil,switzerland,brazil,philippe-coutinho,20180617-brazil-switzerland,brazil/philippe-coutinho
2018-06-18,Tunisia,England,England,Harry Kane,11.0,false,false,tunisia,england,england,harry-kane,20180618-tunisia-england,england/harry-kane
2018-06-18,Tunisia,England,England,Harry Kane,90.0,false,false,tunisia,england,england,harry-kane,20180618-tunisia-england,england/harry-kane
2018-06-20,Iran,Spain,Spain,Diego Costa,54.0,false,false,iran,spain,spain,diego-costa,20180620-iran-spain,spain/diego-costa
2018-06-21,France,Peru,France,Kylian Mbappé,34.0,false,false,france,peru,france,kylian-mbappe,20180621-france-peru,france/kylian-mbappe
2018-06-22,Brazil,Costa Rica,Brazil,Philippe Coutinho,90.0,false,false,brazil,costa-rica,brazil,philippe-coutinho,20180622-brazil-costa-rica,brazil/philippe-coutinho
2018-06-22,Brazil,Costa Rica,Brazil,Neymar,90.0,false,false,brazil,costa-rica,brazil,neymar,20180622-brazil-costa-rica,brazil/neymar
2018-06-23,Germany,Sweden,Germany,Marco Reus,48.0,false,false,germany,sweden,germany,marco-reus,20180623-germany-sweden,germany/marco-reus
2018-06-23,Germany,Sweden,Germany,Toni Kroos,90.0,false,false,germany,sweden,germany,toni-kroos,20180623-germany-sweden,germany/toni-kroos
2018-06-24,England,Panama,England,John Stones,8.0,false,false,england,panama,england,john-stones,20180624-england-panama,england/john-stones
2018-06-24,England,Panama,England,Harry Kane,22.0,false,true,england,panama,england,harry-kane,20180624-england-panama,england/harry-kane
2018-06-24,England,Panama,England,Jesse Lingard,36.0,false,false,england,panama,england,jesse-lingard,20180624-england-panama,england/jesse-lingard
2018-06-24,England,Panama,England,John Stones,40.0,false,false,england,panama,england,john-stones,20180624-england-panama,england/john-stones
2018-06-24,England,Panama,England,Harry Kane,45.0,false,true,england,panama,england,harry-kane,20180624-england-panama,england/harry-kane
2018-06-24,England,Panama,England,Harry Kane,62.0,false,false,england,panama,england,harry-kane,20180624-england-panama,england/harry-kane
2018-06-25,Spain,Morocco,Spain,Isco,19.0,false,false,spain,morocco,spain,isco,20180625-spain-morocco,spain/isco
2018-06-25,Spain,Morocco,Spain,Iago Aspas,90.0,false,false,spain,morocco,spain,iago-aspas,20180625-spain-morocco,spain/iago-aspas
2018-06-26,Nigeria,Argentina,Argentina,Lionel Messi,14.0,false,false,nigeria,argentina,argentina,lionel-messi,20180626-nigeria-argentina,argentina/lionel-messi
2018-06-26,Nigeria,Argentina,Argentina,Marcos Rojo,86.0,false,false,nigeria,argentina,argentina,marcos-rojo,20180626-nigeria-argentina,argentina/marcos-rojo
2018-06-27,Serbia,Brazil,Brazil,Paulinho,36.0,false,false,serbia,brazil,brazil,paulinho,20180627-serbia-brazil,brazil/paulinho
2018-06-27,Serbia,Brazil,Brazil,Thiago Silva,68.0,false,false,serbia,brazil,brazil,thiago-silva,20180627-serbia-brazil,brazil/thiago-silva
2018-06-30,France,Argentina,France,Antoine Griezmann,13.0,false,true,france,argentina,france,antoine-griezmann,20180630-france-argentina,france/antoine-griezmann
